ciudad;vulnerabilidad;nivel_de_urgencia_x;patron_social;impacto_social;n_reportes;id;nombre;edad;genero;comentario;categoria_del_problema;nivel_de_urgencia_y;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4140;juan;29.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2024 05 06;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4146;carlos;18.0;m;;seguridad;urgente;2023 09 18;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4164;ana;50.0;f;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 10 07;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4168;pedro;39.0;f;la contaminacion del rio esta aumentando;salud;urgente;2023 05 14;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4178;ana;41.0;m;no hay suficientes escuelas publicas;seguridad;urgente;2024 04 05;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4181;camilo;22.0;f;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 08 28;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4210;ana;39.0;;hay problemas con la recoleccion de basura;educacion;urgente;2023 07 15;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4212;pedro;44.0;f;falta agua potable en varias casas;medio ambiente;no urgente;2024 07 02;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4277;ana;49.0;f;las basuras no se recogen a tiempo;seguridad;no urgente;2023 02 14;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4281;sofia;34.0;m;no hay suficientes escuelas publicas;medio ambiente;no urgente;2024 03 27;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4288;jorge;40.0;f;las calles estan muy oscuras y peligrosas;salud;urgente;2023 07 18;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4303;sofia;39.0;m;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2023 04 11;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4304;maria;49.0;otro;faltan medicos en el centro de salud;educacion;no urgente;2023 09 26;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4310;valentina;63.0;m;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 07 15;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4320;valentina;44.0;f;;salud;urgente;2023 06 19;0;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4321;laura;71.0;f;queremos mas presencia policial;salud;no urgente;2024 06 30;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4329;sofia;43.0;m;las calles estan muy oscuras y peligrosas;seguridad;urgente;2023 10 04;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4376;carlos;32.0;;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 10 09;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4387;pedro;50.0;m;las basuras no se recogen a tiempo;seguridad;urgente;2023 10 07;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4407;maria;64.0;otro;queremos mas presencia policial;educacion;no urgente;2023 10 12;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4418;jorge;45.0;f;;educacion;no urgente;2024 01 17;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4423;maria;48.0;f;las calles estan muy oscuras y peligrosas;educacion;urgente;2023 02 20;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4433;maria;29.0;f;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 11 03;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4439;ana;71.0;m;la contaminacion del rio esta aumentando;medio ambiente;urgente;2024 09 14;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4442;maria;59.0;otro;falta agua potable en varias casas;salud;no urgente;2023 12 12;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4456;juan;53.0;otro;las basuras no se recogen a tiempo;seguridad;urgente;2024 09 05;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4463;laura;35.0;m;;salud;no urgente;2024 04 03;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4474;pedro;23.0;f;queremos mas presencia policial;educacion;no urgente;2023 02 14;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4482;laura;58.0;otro;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 05 04;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4490;pedro;34.0;otro;hay problemas con la recoleccion de basura;salud;no urgente;2023 02 26;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4504;juan;73.0;f;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 10 23;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4542;maria;57.0;f;no hay suficientes escuelas publicas;educacion;urgente;2024 09 22;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4563;juan;56.0;otro;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2023 08 28;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4568;sofia;32.0;f;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 08 17;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4578;pedro;20.0;f;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 01 06;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4598;camilo;16.0;f;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 07 30;0;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4611;jorge;26.0;;las basuras no se recogen a tiempo;educacion;urgente;2024 02 07;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4625;laura;57.0;m;;educacion;urgente;2023 11 01;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4633;pedro;56.0;f;las basuras no se recogen a tiempo;educacion;urgente;2023 03 31;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4640;carlos;53.0;otro;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 02 01;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4654;laura;36.0;otro;falta agua potable en varias casas;medio ambiente;urgente;2023 05 25;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4666;carlos;;otro;necesitamos mas acceso a internet en la zona;salud;no urgente;2023 03 12;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4682;laura;69.0;otro;queremos mas presencia policial;seguridad;no urgente;2023 02 04;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4688;valentina;23.0;f;faltan medicos en el centro de salud;seguridad;no urgente;2024 03 07;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4708;jorge;53.0;m;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 09 04;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4725;jorge;40.0;f;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2024 08 28;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4727;carlos;59.0;otro;no hay suficientes escuelas publicas;seguridad;no urgente;2023 05 24;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4736;juan;45.0;m;;medio ambiente;urgente;2023 10 11;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4751;juan;70.0;m;faltan medicos en el centro de salud;educacion;urgente;2023 07 24;1;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4762;juan;66.0;m;hay problemas con la recoleccion de basura;seguridad;no urgente;2023 06 25;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4763;juan;;f;necesitamos mas acceso a internet en la zona;salud;urgente;2023 09 26;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4782;carlos;32.0;otro;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 11 20;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4783;sofia;21.0;f;queremos mas presencia policial;medio ambiente;urgente;2024 11 22;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4785;jorge;23.0;m;la contaminacion del rio esta aumentando;educacion;no urgente;2024 05 01;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4788;laura;64.0;f;falta agua potable en varias casas;salud;urgente;2023 06 02;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4801;juan;43.0;otro;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 10 03;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4822;ana;20.0;m;necesitamos mas acceso a internet en la zona;salud;no urgente;2024 09 18;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4838;sofia;36.0;f;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2024 02 02;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4842;carlos;67.0;f;falta agua potable en varias casas;salud;urgente;2024 01 12;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4863;camilo;70.0;f;necesitamos mas acceso a internet en la zona;educacion;no urgente;2024 07 20;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4864;ana;72.0;m;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2024 06 03;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4875;ana;33.0;otro;necesitamos mas acceso a internet en la zona;salud;urgente;2024 02 21;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4879;camilo;48.0;f;hay problemas con la recoleccion de basura;salud;no urgente;2023 06 11;1;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4885;sofia;72.0;f;falta agua potable en varias casas;educacion;no urgente;2023 06 21;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4886;sofia;43.0;otro;las calles estan muy oscuras y peligrosas;salud;urgente;2023 11 20;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4904;camilo;78.0;m;queremos mas presencia policial;educacion;urgente;2023 04 17;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4918;pedro;63.0;m;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 12 01;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4919;laura;15.0;m;la contaminacion del rio esta aumentando;educacion;no urgente;2023 09 04;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4923;juan;66.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 03 15;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4925;carlos;61.0;;las basuras no se recogen a tiempo;salud;no urgente;2024 10 24;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4930;pedro;19.0;otro;;seguridad;no urgente;2023 01 21;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4935;valentina;;f;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 05 03;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4973;maria;53.0;otro;faltan medicos en el centro de salud;seguridad;no urgente;2023 06 21;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4980;camilo;76.0;f;las calles estan muy oscuras y peligrosas;educacion;urgente;2023 12 29;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4983;laura;67.0;m;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 10 30;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bucaramanga;0.49;0.51;Zona puntual;0.5;985;4996;laura;51.0;otro;la contaminacion del rio esta aumentando;salud;urgente;2023 08 26;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bucaramanga;0.49;0.51;Zona puntual;0.5;985;5005;ana;28.0;f;no hay suficientes escuelas publicas;seguridad;no urgente;2024 06 23;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
