id;nombre;edad;genero;ciudad;comentario;categoria_del_problema;nivel_de_urgencia;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
2670;valentina;48.0;m;cali;no hay suficientes escuelas publicas;educacion;urgente;2023 07 04;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
2671;valentina;29.0;otro;cali;falta agua potable en varias casas;salud;no urgente;2023 10 23;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2672;jorge;;otro;medellin;necesitamos mas acceso a internet en la zona;seguridad;urgente;2023 09 23;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2673;camilo;50.0;otro;cucuta;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 07 03;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
2674;juan;51.0;otro;bucaramanga;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2024 11 25;0;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
2675;laura;27.0;m;bogota;;educacion;urgente;2024 10 31;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
2676;jorge;43.0;otro;santa marta;faltan medicos en el centro de salud;educacion;no urgente;2024 02 09;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
2677;sofia;63.0;m;barranquilla;queremos mas presencia policial;salud;urgente;2023 03 31;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2678;jorge;18.0;otro;cartagena;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 08 23;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2679;valentina;18.0;m;cucuta;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 04 15;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
2680;valentina;59.0;otro;barranquilla;faltan medicos en el centro de salud;salud;no urgente;2023 11 06;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
2681;maria;16.0;otro;cartagena;hay problemas con la recoleccion de basura;salud;urgente;2024 04 13;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
2682;jorge;23.0;otro;manizales;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 07 02;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
2683;juan;40.0;f;cucuta;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 01 22;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2684;sofia;24.0;m;cucuta;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 11 26;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2685;ana;61.0;otro;bogota;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 03 14;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
2686;laura;46.0;otro;pereira;faltan medicos en el centro de salud;educacion;no urgente;2023 12 10;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
2687;maria;46.0;f;barranquilla;las basuras no se recogen a tiempo;educacion;urgente;2024 07 31;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
2688;carlos;41.0;otro;pereira;faltan medicos en el centro de salud;seguridad;urgente;2023 03 16;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
2689;camilo;66.0;m;bucaramanga;falta agua potable en varias casas;salud;no urgente;2024 11 04;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2690;laura;;otro;santa marta;las calles estan muy oscuras y peligrosas;salud;urgente;2024 08 01;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2691;ana;70.0;f;bogota;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 06 16;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2692;pedro;19.0;otro;bogota;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 05 31;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
2693;laura;30.0;m;medellin;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 10 03;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2694;pedro;42.0;f;pereira;queremos mas presencia policial;educacion;no urgente;2023 08 21;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2695;laura;43.0;otro;pereira;faltan medicos en el centro de salud;educacion;urgente;2024 02 26;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
2696;sofia;75.0;m;manizales;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 02 08;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2697;camilo;58.0;m;santa marta;;salud;urgente;2024 04 01;0;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
2698;valentina;38.0;f;barranquilla;faltan medicos en el centro de salud;seguridad;no urgente;2023 06 29;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
2699;ana;48.0;m;cali;falta agua potable en varias casas;educacion;no urgente;2024 03 21;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2700;ana;46.0;otro;cucuta;falta agua potable en varias casas;educacion;no urgente;2024 08 17;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2701;valentina;46.0;m;pereira;hay problemas con la recoleccion de basura;salud;urgente;2024 11 10;1;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
2702;valentina;19.0;otro;bogota;hay problemas con la recoleccion de basura;educacion;urgente;2024 04 29;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
2703;jorge;17.0;m;medellin;falta agua potable en varias casas;seguridad;urgente;2024 11 13;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2704;pedro;74.0;m;cali;no hay suficientes escuelas publicas;seguridad;urgente;2023 09 22;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
2705;laura;36.0;;medellin;necesitamos mas acceso a internet en la zona;seguridad;urgente;2023 12 13;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2706;juan;68.0;f;bogota;falta agua potable en varias casas;salud;no urgente;2023 08 09;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2707;pedro;75.0;otro;cali;faltan medicos en el centro de salud;educacion;urgente;2024 03 31;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
2708;jorge;68.0;m;bucaramanga;queremos mas presencia policial;medio ambiente;urgente;2023 01 04;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2709;valentina;48.0;m;barranquilla;la contaminacion del rio esta aumentando;educacion;urgente;2023 07 10;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
2710;jorge;60.0;otro;pereira;hay problemas con la recoleccion de basura;educacion;no urgente;2023 02 15;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
2711;maria;41.0;m;pereira;queremos mas presencia policial;salud;urgente;2023 05 26;0;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2712;valentina;41.0;f;pereira;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 09 20;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2713;sofia;25.0;otro;bucaramanga;falta agua potable en varias casas;salud;no urgente;2023 02 01;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2714;camilo;38.0;m;manizales;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 10 29;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2715;carlos;17.0;m;pereira;las calles estan muy oscuras y peligrosas;salud;urgente;2024 07 10;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
2716;valentina;55.0;f;cucuta;no tenemos centros culturales ni bibliotecas;educacion;urgente;2024 05 08;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
2717;maria;39.0;otro;cucuta;la contaminacion del rio esta aumentando;educacion;urgente;2023 10 30;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
2718;maria;24.0;otro;bogota;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2023 12 25;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
2719;laura;;m;cartagena;queremos mas presencia policial;educacion;no urgente;2024 07 12;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2720;juan;40.0;otro;cucuta;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 07 03;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2721;valentina;24.0;m;manizales;necesitamos mas acceso a internet en la zona;salud;urgente;2024 08 15;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2722;sofia;76.0;otro;manizales;queremos mas presencia policial;salud;no urgente;2023 05 24;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2723;ana;73.0;f;pereira;queremos mas presencia policial;seguridad;no urgente;2023 09 10;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2724;maria;;otro;bucaramanga;las basuras no se recogen a tiempo;salud;urgente;2023 09 06;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2725;sofia;30.0;m;cartagena;las calles estan muy oscuras y peligrosas;salud;urgente;2023 01 18;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
2726;juan;;m;medellin;las basuras no se recogen a tiempo;educacion;no urgente;2024 04 29;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2727;carlos;60.0;otro;santa marta;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2024 01 14;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
2728;jorge;17.0;otro;bogota;la contaminacion del rio esta aumentando;salud;urgente;2023 06 18;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
2729;maria;21.0;f;bucaramanga;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 06 24;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2730;ana;;f;barranquilla;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 04 02;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2731;pedro;25.0;m;bogota;queremos mas presencia policial;salud;urgente;2024 06 07;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
2732;jorge;16.0;f;barranquilla;las basuras no se recogen a tiempo;seguridad;no urgente;2023 01 16;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2733;juan;23.0;m;cucuta;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 07 01;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2734;sofia;21.0;otro;bogota;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 04 14;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
2735;jorge;24.0;m;cali;falta agua potable en varias casas;medio ambiente;no urgente;2023 03 25;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2736;jorge;42.0;m;bucaramanga;la contaminacion del rio esta aumentando;educacion;no urgente;2023 03 14;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
2737;ana;20.0;f;bogota;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 12 14;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
2738;sofia;56.0;m;cucuta;las basuras no se recogen a tiempo;salud;urgente;2024 06 08;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
2739;laura;58.0;f;bucaramanga;falta agua potable en varias casas;seguridad;no urgente;2023 11 21;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
2740;maria;21.0;otro;cali;la contaminacion del rio esta aumentando;seguridad;no urgente;2024 03 22;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
2741;laura;67.0;m;pereira;las basuras no se recogen a tiempo;salud;urgente;2024 04 26;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
2742;sofia;74.0;otro;bucaramanga;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2024 02 25;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
2743;laura;73.0;f;bucaramanga;las basuras no se recogen a tiempo;medio ambiente;urgente;2024 02 07;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
2744;ana;77.0;m;barranquilla;;medio ambiente;no urgente;2024 06 17;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
2745;sofia;15.0;m;pereira;la contaminacion del rio esta aumentando;educacion;no urgente;2023 03 21;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
2746;maria;48.0;f;manizales;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 06 28;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
2747;laura;22.0;otro;cali;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2024 05 08;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
2748;ana;70.0;otro;manizales;;salud;no urgente;2023 07 02;1;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
2749;jorge;64.0;m;bucaramanga;la contaminacion del rio esta aumentando;educacion;urgente;2024 10 27;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
2750;pedro;35.0;otro;pereira;no hay suficientes escuelas publicas;educacion;no urgente;2024 05 09;0;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
